idx,sa1,sa2,sa3,ref1,ref2,ref3
251,,,,1979.862,1522.036,1410.191
251,2038.109,1962.641,1458.741,1972.597,1516.408,1404.831
251,2034.32,1958.975,1456.021,1970.049,1514.468,1403.051
251,2032.372,1957.08,1454.558,1968.21,1513.007,1401.658
251,2030.743,1955.541,1453.318,1966.691,1511.847,1400.667
251,2029.252,1954.06,1452.264,1965.058,1510.564,1399.401
251,2027.624,1952.505,1451.047,1963.431,1509.366,1398.268
251,2026.1,1951.061,1450.072,1961.848,1508.208,1397.166
251,2024.584,1949.568,1448.894,1960.295,1506.964,1396.091
251,2022.958,1947.999,1447.732,1958.698,1505.671,1394.823
251,2021.402,1946.52,1446.662,1957.039,1504.47,1393.753
252,,,,1504.68,1157.019,1074.598
252,1533.82,1477.477,1100.723,1496.865,1151.063,1069.039
252,1529.625,1473.384,1097.672,1494.12,1148.847,1066.975
252,1527.688,1471.507,1096.363,1492.371,1147.512,1065.745
252,1526.405,1470.229,1095.263,1491.222,1146.646,1064.886
252,1525.24,1469.173,1094.565,1490.024,1145.766,1064.095
252,1524.208,1468.17,1093.811,1488.932,1144.94,1063.353
252,1523.098,1467.079,1093.122,1487.93,1144.152,1062.631
252,1522.158,1466.248,1092.374,1486.928,1143.346,1061.883
252,1521.213,1465.288,1091.703,1485.896,1142.643,1061.196
252,1520.181,1464.312,1090.918,1484.766,1141.749,1060.388
253,,,,1025.526,788.482,732.311
253,1035.819,997.59,743.284,1018.051,782.677,726.955
253,1031.661,993.551,740.242,1015.185,780.506,724.901
253,1029.661,991.635,738.868,1013.7,779.324,723.843
253,1028.372,990.396,737.931,1012.438,778.407,722.953
253,1027.504,989.555,737.28,1011.723,777.872,722.464
253,1026.872,988.958,736.873,1011.168,777.391,722.115
253,1026.362,988.482,736.484,1010.708,777.065,721.748
253,1025.9,987.978,736.154,1010.096,776.509,721.304
253,1025.424,987.508,735.81,1009.647,776.227,720.958
253,1024.907,987.108,735.497,1009.096,775.808,720.592
254,,,,5008.781,3853.766,3581.365
254,5016.172,4834.394,3603.826,5012.658,3856.719,3583.69
254,5013.8,4832.118,3601.952,5006.816,3852.306,3579.458
254,5006.628,4825.191,3596.895,4998.102,3845.555,3573.309
254,4997.881,4816.877,3590.601,4988.139,3838.018,3566.257
254,4988.018,4807.322,3583.77,4978,3830.146,3559.099
254,4978.12,4797.723,3576.76,4967.341,3822.077,3551.638
254,4967.886,4787.892,3569.302,4956.981,3813.984,3544.238
254,4958.028,4778.391,3562.312,4946.621,3805.961,3536.956
254,4948.127,4768.794,3555.235,4936.791,3798.482,3529.845
254,4938.44,4759.488,3548.413,4926.807,3790.815,3522.944
255,,,,4466.193,3434.937,3184.478
255,4503.991,4339.037,3226.974,4453.594,3425.164,3175.547
255,4495.807,4331.148,3221.219,4445.93,3419.239,3169.879
255,4488.657,4324.284,3215.911,4438.803,3413.853,3164.637
255,4481.673,4317.458,3210.858,4431.399,3408.085,3159.304
255,4474.575,4310.677,3205.901,4423.858,3402.292,3154.159
255,4466.991,4303.45,3200.462,4415.915,3396.269,3148.355
255,4459.081,4295.767,3194.62,4407.78,3389.919,3142.545
255,4451.594,4288.517,3189.363,4400.083,3384.038,3137.228
255,4444.349,4281.553,3184.099,4392.747,3378.4,3132.101
255,4437.114,4274.643,3179.055,4385.435,3372.841,3126.621
256,,,,3990.61,3069.121,2845.442
256,4061.7,3912.721,2909.95,3983.081,3063.27,2839.814
256,4056.89,3908.078,2906.452,3978.191,3059.389,2836.122
256,4051.699,3903.088,2902.716,3972.452,3055.051,2832.166
256,4046.261,3897.88,2898.889,3967.027,3050.86,2828.326
256,4040.686,3892.46,2894.917,3961.23,3046.392,2824.185
256,4035.24,3887.256,2890.879,3955.57,3041.991,2820
256,4030.53,3882.714,2887.529,3949.409,3037.225,2815.473
256,4023.444,3875.816,2882.306,3943.478,3032.749,2811.395
256,4017.513,3870.124,2878.272,3937.597,3028.09,2807.05
256,4011.77,3864.598,2874.121,3931.737,3023.636,2803.154
257,,,,3497.648,2689.707,2493.415
257,3570.818,3439.545,2557.853,3490.145,2683.86,2487.796
257,3566.187,3435.216,2554.287,3486.028,2680.688,2484.81
257,3562.348,3431.442,2551.787,3481.972,2677.62,2481.993
257,3558.504,3427.69,2548.844,3477.831,2674.351,2478.837
257,3554.045,3423.433,2545.516,3473.222,2670.869,2475.511
257,3549.804,3419.333,2542.463,3468.946,2667.528,2472.324
257,3545.106,3414.807,2539.109,3464.04,2663.817,2468.955
257,3540.489,3410.34,2536.019,3459.544,2660.3,2465.821
257,3536.264,3406.304,2532.716,3455.165,2656.896,2462.652
257,3531.885,3402.07,2529.639,3450.668,2653.511,2459.341
258,,,,2998.538,2305.599,2136.993
258,3014.904,2903.84,2159.033,2989.657,2298.766,2130.382
258,3010.321,2899.46,2155.722,2986.131,2296.093,2127.873
258,3007.391,2896.612,2153.496,2982.978,2293.624,2125.677
258,3004.292,2893.597,2151.18,2979.647,2291.066,2123.192
258,3001.302,2890.689,2148.971,2976.553,2288.612,2120.916
258,2998.35,2887.841,2146.939,2973.319,2286.185,2118.723
258,2995.329,2884.989,2144.753,2970.129,2283.705,2116.316
258,2992.091,2881.827,2142.361,2966.76,2281.138,2113.881
258,2988.958,2878.778,2140.067,2963.309,2278.387,2111.359
258,2985.714,2875.703,2137.859,2959.955,2275.956,2108.98
259,,,,2511.022,1931.337,1793.717
259,2538.989,2446.221,1822.637,2504.086,1925.971,1788.755
259,2535.66,2442.895,1819.993,2501.52,1923.957,1786.728
259,2533.464,2440.783,1818.628,2499.283,1922.299,1785.091
259,2531.391,2438.841,1816.821,2497.006,1920.487,1783.593
259,2529.365,2436.913,1815.447,2494.765,1918.773,1781.993
259,2527.106,2434.727,1813.907,2492.372,1916.934,1780.263
259,2525.013,2432.669,1812.352,2490.085,1915.202,1778.599
259,2522.843,2430.488,1810.666,2487.713,1913.254,1776.706
259,2520.669,2428.496,1809.018,2485.339,1911.509,1775.158
259,2518.341,2426.169,1807.355,2482.917,1909.702,1773.293
260,,,,1981.528,1523.894,1415.151
260,2028.75,1954.347,1455.761,1974.079,1518.143,1409.614
260,2025.123,1950.859,1453.093,1971.8,1516.363,1407.852
260,2023.103,1948.924,1451.516,1969.921,1514.873,1406.586
260,2021.665,1947.503,1450.627,1968.189,1513.592,1405.39
260,2020.073,1945.984,1449.587,1966.816,1512.527,1404.327
260,2018.854,1944.825,1448.558,1965.295,1511.396,1403.166
260,2017.323,1943.324,1447.427,1963.867,1510.338,1402.203
260,2015.794,1941.822,1446.19,1962.133,1508.941,1400.864
260,2014.181,1940.328,1445.133,1960.477,1507.652,1399.779
260,2012.723,1938.983,1443.937,1959.073,1506.571,1398.693
261,,,,1496.445,1150.683,1068.165
261,1530.376,1473.961,1097.801,1488.508,1144.55,1062.468
261,1526.37,1470.187,1094.912,1485.909,1142.496,1060.601
261,1524.543,1468.387,1093.539,1484.461,1141.422,1059.527
261,1523.398,1467.249,1092.654,1483.329,1140.534,1058.729
261,1522.389,1466.309,1091.869,1482.454,1139.849,1058.073
261,1521.533,1465.495,1091.24,1481.349,1139.006,1057.207
261,1520.565,1464.517,1090.474,1480.411,1138.264,1056.536
261,1519.735,1463.766,1089.979,1479.545,1137.626,1055.888
261,1518.907,1462.968,1089.305,1478.846,1137.046,1055.361
261,1518.015,1462.079,1088.682,1477.783,1136.2,1054.558
262,,,,1014.967,780.215,724.106
262,1029.704,991.602,738.169,1007.757,774.627,718.813
262,1025.618,987.619,735.179,1004.98,772.553,716.844
262,1023.645,985.679,733.743,1003.478,771.351,715.67
262,1022.461,984.562,732.846,1002.397,770.52,714.858
262,1021.637,983.749,732.235,1001.712,769.993,714.516
262,1021.035,983.122,731.746,1001.069,769.467,713.894
262,1020.395,982.517,731.295,1000.457,769.006,713.483
262,1019.936,982.114,730.985,999.977,768.64,713.103
262,1019.516,981.672,730.716,999.544,768.313,712.88
262,1019.135,981.294,730.404,999.111,767.958,712.507
263,,,,5026.302,3861.709,3589.303
263,5156.617,3961.878,3681.801,5034.391,3868.004,3594.192
263,5155.753,3961.234,3680.797,5030.092,3864.716,3591.243
263,5149.841,3956.733,3676.844,5023.466,3859.659,3586.71
263,5142.224,3950.906,3671.536,5015.636,3853.719,3581.481
263,5133.962,3944.666,3666.108,5007.876,3847.809,3576.278
263,5125.943,3938.504,3660.874,4999.436,3841.338,3570.832
263,5116.964,3931.732,3655.002,4990.855,3834.717,3564.603
263,5108.3,3925.023,3648.899,4982.102,3828.079,3558.689
263,5099.805,3918.523,3642.616,4973.682,3821.663,3552.795
263,5090.921,3911.651,3636.523,4965.292,3815.129,3546.76
264,,,,4510.402,3465.576,3222.125
264,4510.806,3465.76,3222.259,4496.255,3454.713,3212.107
264,4502.266,3459.172,3216.453,4489.185,3449.166,3207.151
264,4495.653,3454.144,3211.797,4482.293,3443.846,3202.436
264,4489.295,3449.313,3207.285,4475.721,3438.886,3197.856
264,4482.991,3444.414,3203.01,4469.008,3433.669,3193.319
264,4476.458,3439.433,3198.512,4462.437,3428.659,3188.319
264,4469.703,3434.25,3193.783,4455.397,3423.338,3183.723
264,4462.939,3429.089,3189.235,4448.353,3417.888,3178.836
264,4456.527,3424.086,3184.759,4441.765,3412.78,3174.221
264,4449.931,3419.079,3179.991,4434.969,3407.577,3169.422
265,,,,4021.195,3089.579,2874.298
265,4063.39,3122.011,2904.383,4012.105,3082.571,2867.563
265,4057.43,3117.44,2900.107,4006.588,3078.336,2863.924
265,4052.219,3113.354,2896.634,4001.281,3074.27,2860.128
265,4047.115,3109.487,2893.023,3995.973,3070.249,2856.216
265,4041.674,3105.381,2889.202,3990.497,3066.01,2852.759
265,4036.29,3101.202,2885.481,3984.909,3061.741,2848.781
265,4031.2,3097.246,2881.962,3979.831,3057.891,2845.321
265,4026.043,3093.3,2878.248,3974.394,3053.716,2841.481
265,4020.58,3089.184,2874.417,3968.738,3049.305,2837.619
265,4015.109,3084.943,2870.869,3963.28,3045.136,2834.081
266,,,,3486.513,2677.883,2484.831
266,3535.167,2715.18,2519.236,3477.482,2670.918,2478.363
266,3529.88,2711.173,2515.537,3472.902,2667.292,2475.138
266,3525.705,2707.958,2512.893,3468.962,2664.431,2472.428
266,3521.766,2704.962,2510.104,3464.747,2661.131,2469.429
266,3517.671,2701.766,2507.159,3460.529,2657.925,2466.424
266,3513.589,2698.735,2504.464,3456.451,2654.772,2464.052
266,3509.376,2695.469,2501.552,3451.842,2651.422,2460.715
266,3505.181,2692.254,2498.732,3447.73,2648.263,2457.63
266,3501.003,2689.063,2495.63,3443.313,2644.793,2454.729
266,3496.774,2685.908,2492.728,3439.114,2641.581,2451.791
267,,,,3001.454,2305.417,2140.195
267,3051.362,2343.619,2175.654,2994.703,2300.142,2135.115
267,3047.507,2340.641,2172.567,2991.258,2297.522,2132.746
267,3044.253,2338.233,2170.73,2988.134,2295.125,2130.613
267,3041.242,2335.957,2168.519,2985.013,2292.756,2128.572
267,3038.101,2333.533,2166.348,2981.697,2290.148,2126.183
267,3034.81,2330.97,2164.132,2978.252,2287.533,2124.125
267,3031.667,2328.654,2161.903,2975.191,2285.222,2121.666
267,3028.543,2326.257,2159.657,2971.925,2282.69,2119.425
267,3025.28,2323.725,2157.486,2968.596,2280.12,2117.143
267,3022.039,2321.192,2155.31,2965.161,2277.577,2115.015
268,,,,2490.815,1913.067,1776.378
268,2543.068,1953.201,1813.749,2483.416,1907.423,1771.353
268,2539.164,1950.172,1811.164,2480.626,1905.194,1769.358
268,2536.742,1948.293,1809.458,2478.229,1903.347,1767.695
268,2534.497,1946.618,1807.881,2476.008,1901.708,1766.377
268,2532.342,1944.926,1806.302,2473.499,1899.815,1764.555
268,2529.847,1943.032,1804.66,2471.102,1897.951,1762.688
268,2527.529,1941.245,1803.106,2468.734,1896.124,1761.134
268,2525.198,1939.543,1801.419,2466.371,1894.367,1759.488
268,2522.924,1937.744,1799.649,2463.966,1892.474,1757.786
268,2520.496,1935.902,1798.033,2461.59,1890.665,1756.144
269,,,,1510.117,1159.614,1077.073
269,1506.025,1156.407,1074.089,1499.446,1151.371,1069.275
269,1500.352,1152.031,1069.947,1495.538,1148.358,1066.534
269,1497.542,1149.892,1068.071,1493.222,1146.628,1064.901
269,1495.784,1148.56,1066.756,1491.614,1145.373,1063.868
269,1494.45,1147.577,1065.833,1490.33,1144.375,1062.906
269,1493.24,1146.593,1065.037,1489.036,1143.42,1062.09
269,1492.154,1145.785,1064.338,1487.88,1142.524,1061.356
269,1491.134,1144.982,1063.609,1486.919,1141.785,1060.7
269,1490.186,1144.242,1062.909,1485.799,1140.898,1059.95
269,1489.146,1143.453,1062.231,1484.738,1140.115,1059.088
270,,,,1021.3,784.088,728.591
270,1032.522,792.716,736.395,1013.994,778.486,723.204
270,1028.388,789.543,733.464,1011.098,776.23,721.122
270,1026.262,787.876,731.914,1009.344,774.871,719.894
270,1025.029,786.932,731.108,1008.162,773.999,719.153
270,1023.885,786.055,730.364,1007.305,773.355,718.435
270,1023.101,785.449,729.81,1006.463,772.693,717.935
270,1022.412,784.933,729.286,1005.811,772.183,717.55
270,1021.833,784.527,728.93,1005.248,771.751,717.138
270,1021.241,784.031,728.509,1004.637,771.348,716.689
270,1020.651,783.601,728.179,1003.991,770.799,716.304
271,,,,4401.085,3381.99,3146.205
271,4565.72,3508.597,3263.832,4413.127,3391.376,3154.265
271,4567.89,3510.418,3264.991,4410.723,3389.56,3152.618
271,4563.356,3506.903,3261.987,4405.306,3385.41,3148.844
271,4557.3,3502.215,3257.432,4399.095,3380.679,3144.246
271,4550.679,3497.191,3252.59,4391.988,3375.133,3139.135
271,4543.087,3491.277,3247.198,4384.793,3369.663,3134.144
271,4535.646,3485.576,3242.15,4377.549,3364.058,3129.156
271,4528.233,3479.925,3236.598,4370.221,3358.456,3123.907
271,4520.558,3473.956,3231.403,4362.838,3352.784,3118.581
271,4512.883,3467.954,3225.756,4355.376,3347.089,3113.608
272,,,,4283.828,3290.789,3052.818
272,4460.153,3426.361,3178.201,4315.257,3314.957,3074.724
272,4468.773,3432.895,3183.975,4314.513,3314.38,3074.114
272,4464.323,3429.545,3180.974,4308.669,3309.846,3069.585
272,4457.911,3424.504,3175.876,4301.931,3304.638,3064.948
272,4450.901,3419.108,3171.111,4295.272,3299.582,3060.127
272,4443.882,3413.73,3165.941,4288.233,3294.157,3055.066
272,4436.742,3408.2,3160.977,4281.256,3288.824,3050.323
272,4429.61,3402.775,3155.924,4274.287,3283.507,3045.57
272,4422.366,3397.258,3151.064,4267.269,3278.108,3040.52
272,4415.631,3392.066,3146.315,4260.3,3272.707,3035.541
273,,,,3984.094,3060.526,2838.974
273,4073.785,3129.422,2902.914,3980.99,3058.11,2836.534
273,4069.674,3126.225,2899.721,3976.088,3054.308,2833.281
273,4064.583,3122.282,2896.141,3970.805,3050.195,2829.234
273,4059.033,3118.001,2892.139,3964.803,3045.612,2824.864
273,4053.173,3113.555,2887.831,3958.93,3041.192,2820.83
273,4047.25,3108.978,2883.838,3953.162,3036.63,2816.786
273,4041.465,3104.599,2879.675,3947.26,3032.157,2812.698
273,4035.471,3099.896,2875.478,3941.267,3027.617,2808.52
273,4029.561,3095.356,2871.443,3935.218,3022.965,2804.369
273,4023.801,3091.09,2867.663,3929.622,3018.674,2800.489
274,,,,3501.457,2689.704,2495.588
274,3537.926,2717.712,2521.259,3492.569,2682.781,2488.934
274,3532.673,2713.628,2517.34,3487.682,2679.026,2485.552
274,3528.251,2710.236,2514.18,3483.328,2675.713,2482.358
274,3523.864,2706.82,2511.251,3478.644,2672.115,2479.29
274,3519.539,2703.53,2508.123,3474.064,2668.648,2475.99
274,3514.892,2700.066,2505.108,3469.43,2665.069,2472.637
274,3510.517,2696.615,2501.855,3464.832,2661.552,2469.337
274,3506.003,2693.205,2498.645,3460.264,2658.029,2466.12
274,3501.561,2689.726,2495.531,3455.505,2654.362,2462.711
274,3496.91,2686.166,2492.117,3450.878,2650.905,2459.436
275,,,,2991.01,2297.385,2131.779
275,3072.465,2359.939,2189.672,2984.141,2292.127,2126.69
275,3068.387,2356.749,2186.761,2980.683,2289.459,2124.188
275,3065.09,2354.307,2184.512,2977.254,2286.832,2121.776
275,3061.698,2351.764,2182.171,2973.929,2284.289,2119.424
275,3058.339,2349.169,2179.722,2970.45,2281.619,2117.033
275,3054.916,2346.579,2177.179,2967.025,2279.006,2114.633
275,3051.459,2343.905,2174.963,2963.558,2276.442,2112.309
275,3048.134,2341.324,2172.504,2960.06,2273.634,2109.606
275,3044.57,2338.626,2169.758,2956.484,2270.886,2107.072
275,3040.947,2335.743,2167.143,2952.892,2268.122,2104.718
276,,,,2506.414,1925.069,1786.269
276,2531.643,1944.444,1804.012,2498.167,1918.634,1780.273
276,2527.313,1941.041,1801.011,2494.842,1916.137,1777.858
276,2524.64,1939.013,1798.962,2492.169,1914.12,1775.913
276,2522.124,1937.113,1797.379,2489.549,1912.014,1774.091
276,2519.771,1935.26,1795.71,2487.133,1910.255,1772.504
276,2517.328,1933.396,1793.867,2484.548,1908.279,1770.567
276,2514.947,1931.554,1792.176,2481.995,1906.259,1768.756
276,2512.518,1929.742,1790.575,2479.417,1904.334,1766.98
276,2509.978,1927.79,1788.789,2476.843,1902.4,1765.234
276,2507.571,1925.993,1787.108,2474.255,1900.414,1763.277
277,,,,1503.986,1154.845,1071.107
277,1533.766,1177.654,1092.231,1493.121,1146.429,1063.315
277,1527.837,1173.108,1088.036,1489.207,1143.436,1060.612
277,1524.991,1170.868,1086.055,1486.965,1141.739,1058.945
277,1523.213,1169.535,1084.778,1485.289,1140.452,1057.69
277,1521.783,1168.454,1083.82,1483.98,1139.464,1056.797
277,1520.534,1167.513,1082.867,1482.734,1138.465,1055.96
277,1519.485,1166.672,1082.086,1481.687,1137.671,1055.114
277,1518.393,1165.808,1081.279,1480.558,1136.798,1054.332
277,1517.397,1165.089,1080.531,1479.522,1135.993,1053.574
277,1516.396,1164.275,1079.861,1478.45,1135.151,1052.785
278,,,,1016.662,780.743,726.618
278,1032.028,792.488,737.499,1009.07,774.901,721.202
278,1027.751,789.24,734.539,1006.124,772.629,719.064
278,1025.673,787.594,733.021,1004.472,771.391,717.882
278,1024.366,786.622,732.137,1003.423,770.547,717.188
278,1023.455,785.934,731.448,1002.528,769.868,716.512
278,1022.714,785.339,730.933,1001.773,769.238,715.94
278,1021.957,784.805,730.444,1001.17,768.836,715.558
278,1021.469,784.402,730.073,1000.544,768.27,715.138
278,1020.983,784.058,729.764,1000.08,767.973,714.831
278,1020.426,783.622,729.36,999.482,767.508,714.362
279,,,,5045.222,3880.13,3605.746
279,5165.873,7424.921,3745.484,5060.047,3891.8,3615.864
279,5168.791,7429.413,3747.433,5058.032,3890.328,3614.4
279,5163.671,7422.022,3744.108,5052.488,3886.095,3610.682
279,5156.411,7411.758,3738.884,5045.529,3880.712,3605.846
279,5148.343,7400.239,3733.216,5037.894,3874.948,3600.781
279,5139.91,7388.067,3727.72,5029.894,3868.741,3595.457
279,5131.121,7375.368,3721.404,5021.893,3862.609,3589.685
279,5122.357,7362.957,3715.234,5013.676,3856.226,3584.305
279,5113.584,7350.208,3709.194,5005.555,3849.985,3578.629
279,5104.644,7337.183,3703.142,4997.601,3843.845,3573.179
280,,,,4470.509,3438.246,3196.438
280,4512.697,6485.922,3273.793,4457.826,3428.386,3187.244
280,4503.361,6472.515,3266.897,4451.155,3423.279,3182.696
280,4496.442,6462.514,3262.116,4444.868,3418.432,3178.381
280,4489.804,6453.052,3257.393,4438.636,3413.726,3174.131
280,4483.078,6443.302,3252.511,4432.224,3408.782,3169.232
280,4476.272,6433.54,3247.652,4425.827,3403.847,3165.105
280,4469.505,6423.933,3243.267,4419.315,3398.822,3160.745
280,4462.8,6414.196,3238.676,4413.053,3394.092,3156.538
280,4456.161,6404.747,3234.04,4406.905,3389.261,3152.341
280,4449.549,6395.248,3229.353,4400.522,3384.438,3147.896
281,,,,3976.083,3057.901,2845.071
281,4064.331,5841.369,2950.499,3968.461,3052.016,2839.562
281,4058.676,5833.338,2946.179,3963.501,3048.264,2835.841
281,4054.187,5826.794,2943.211,3958.736,3044.533,2832.645
281,4047.859,5817.816,2938.622,3953.495,3040.546,2828.996
281,4042.426,5810.03,2934.807,3948.489,3036.676,2825.483
281,4037.059,5802.325,2930.999,3943.67,3033.005,2821.988
281,4031.931,5794.959,2927.137,3938.559,3029.127,2818.594
281,4026.343,5786.959,2923.586,3933.443,3025.103,2814.996
281,4020.821,5779.041,2919.743,3928.382,3021.263,2811.755
281,4014.924,5770.546,2915.818,3922.949,3017.16,2807.959
282,,,,3503.414,2693.852,2502.917
282,3525.628,5066.246,2555.331,3495.6,2687.872,2497.032
282,3520.475,5058.685,2551.614,3491.187,2684.406,2493.772
282,3516.426,5052.92,2548.615,3487.343,2681.501,2491.144
282,3512.423,5047.273,2545.885,3483.478,2678.53,2488.772
282,3508.412,5041.451,2543.225,3479.61,2675.572,2486.002
282,3504.301,5035.621,2540.606,3475.677,2672.636,2483.595
282,3500.277,5029.919,2537.71,3471.896,2669.759,2480.638
282,3496.29,5024.209,2534.958,3467.802,2666.562,2478.096
282,3492.178,5018.199,2532.029,3463.845,2663.513,2475.461
282,3487.854,5012.208,2529.296,3459.716,2660.398,2472.864
283,,,,2995.237,2302.299,2135.396
283,3049.687,4380.737,2205.745,2989.022,2297.495,2130.896
283,3045.812,4375.156,2203.115,2985.942,2295.194,2128.813
283,3042.949,4371.082,2201.031,2983.178,2293.053,2126.904
283,3039.927,4366.708,2198.853,2980.326,2290.86,2124.803
283,3036.957,4362.579,2196.921,2977.343,2288.558,2122.886
283,3033.851,4358.175,2194.878,2974.636,2286.54,2121.239
283,3030.629,4353.497,2192.644,2971.445,2284.129,2118.94
283,3027.467,4349.178,2190.524,2968.562,2281.99,2116.958
283,3024.446,4344.886,2188.531,2965.635,2279.727,2115.096
283,3021.253,4340.188,2186.205,2962.749,2277.543,2112.945
284,,,,2481.222,1907.279,1769.866
284,2537.599,3645.287,1836.732,2474.8,1902.298,1765.39
284,2533.907,3639.984,1834.006,2471.978,1900.217,1763.32
